santuario-java	3832bd83	java.util.Iterator__next__0_102	dummy_path	processor/input/AbstractDecryptInputProcessor.java	AbstractDecryptInputProcessor(KeyInfoType,ReferenceList,XMLSecurityProperties)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_34	dummy_path	test/jdbc/TestBatchUpdates.java	testAddBatch01()	java.sql.ResultSet
jackrabbit	da3fd4199	java.util.Iterator__next__0_103	dummy_path	jcr2spi/hierarchy/ChildNodeEntriesImpl.java	NameMap()	java.util.Iterator
h2database	0ea0365c2	java.util.List__get__1_97	dummy_path	h2/tools/Shell.java	promptLoop()	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_104	dummy_path	jcr2spi/hierarchy/NodeEntryImpl.java	invalidateInternal(boolean)	java.util.Iterator
pdfbox	72249f6ff	java.util.List__get__1_98	dummy_path	interactive/form/AppearanceGeneratorHelper.java	insertGeneratedListboxAppearance(PDAppearanceContentStream,PDAppearanceStream,PDRectangle,PDFont,float)	java.util.List
jackrabbit	da3fd4199	java.util.Map__get__1_92	dummy_path	query/lucene/QueryHitsQuery.java	QueryHitsQueryScorer()	java.util.Map
h2database	0ea0365c2	java.sql.ResultSet__next__0_35	dummy_path	test/store/TestMVTableEngine.java	testRecover()	java.sql.ResultSet
xmlgraphics-fop	1942336d7	java.util.Iterator__next__0_105	dummy_path	flow/table/CollapsingBorderResolver.java	Resolver()	java.util.Iterator
xmlgraphics-fop	1942336d7	java.util.List__get__1_99	dummy_path	fop/pdf/PDFStructElem.java	Placeholder()	java.util.List
jfreechart	893f9b15	java.util.Iterator__next__0_106	dummy_path	chart/plot/SpiderWebPlot.java	getLegendItems()	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_107	dummy_path	cli/info/AbstractLsNodes.java	execute(Context)	java.util.Iterator
itextpdf	2d5b6a212	java.util.Map__get__1_93	dummy_path	text/pdf/XfdfReader.java	getListValues(String)	java.util.Map
jfreechart	893f9b15	java.util.Map__get__1_94	dummy_path	chart/urls/CustomPieURLGenerator.java	getURL(Comparable,int)	java.util.Map
h2database	0ea0365c2	java.sql.ResultSet__next__0_36	dummy_path	test/db/TestCases.java	testGroupSubquery()	java.sql.ResultSet
h2database	0ea0365c2	java.util.List__get__1_100	dummy_path	test/jaqu/SamplesTest.java	testSelectSimple2()	java.util.List
xmlgraphics-fop	1942336d7	java.util.List__get__1_101	dummy_path	layoutmgr/inline/LineLayoutPossibilities.java	Possibility()	java.util.List
jfreechart	893f9b15	org.jfree.chart.plot.CategoryPlot__getDataset__1_1	dummy_path	renderer/category/LineAndShapeRenderer.java	LineAndShapeRenderer(boolean,boolean)	org.jfree.chart.plot.CategoryPlot
swingx	820656c	javax.swing.JFrame__setVisible__1_3	dummy_path	swingx/appframework/AppSearchFactory.java	showFindDialog(JComponent,Searchable)	javax.swing.JFrame
commons-lang	0820c4c89	java.util.Scanner__next__0_1	dummy_path	lang3/tuple/PairTest.java	testMapEntry()	java.util.Iterator
bigtop	c9cb18fb	java.util.Map__get__1_95	dummy_path	generators/products/ProductBuilderIterator.java	next()	java.util.Map
commons-lang	0820c4c89	java.io.ObjectOutputStream__writeObject__1_2	dummy_path	lang3/tuple/MutablePairTest.java	testSerialization()	java.io.ObjectOutputStream
commons-lang	0820c4c89	java.util.Map__get__1_96	dummy_path	commons/lang3/ArrayUtils.java	removeElements(byte[],byte)	java.util.Map
commons-lang	0820c4c89	java.util.Map__get__1_97	dummy_path	commons/lang3/ArrayUtils.java	removeElements(double[],double)	java.util.Map
commons-lang	0820c4c89	java.io.ObjectOutputStream__writeObject__1_3	dummy_path	commons/lang3/SerializationUtilsTest.java	testDeserializeStreamOfNull()	java.io.ObjectOutputStream
commons-lang	0820c4c89	java.util.Iterator__next__0_109	dummy_path	lang3/text/StrBuilder.java	appendWithSeparators(Iterator,String)	java.util.Iterator
commons-lang	0820c4c89	java.util.Map__get__1_98	dummy_path	lang3/time/FastDateParser.java	TimeZoneStrategy()	java.util.Map
commons-lang	0820c4c89	java.util.Scanner__next__0_0	dummy_path	commons/lang3/Validate.java	noNullElements(T,String,Object)	java.util.Scanner
commons-lang	0820c4c89	java.util.Scanner__next__0_2	dummy_path	commons/lang3/ClassUtils.java	hierarchy(Class,Interfaces)	java.util.Iterator
commons-lang	0820c4c89	java.util.Scanner__next__0_1	dummy_path	lang3/tuple/PairTest.java	testMapEntry()	java.util.Scanner
commons-lang	0820c4c89	java.util.Map__get__1_99	dummy_path	lang3/reflect/ConstructorUtilsTest.java	singletonArray(Class)	java.util.Map
commons-lang	0820c4c89	java.util.List__get__1_102	dummy_path	lang3/event/EventListenerSupportTest.java	testEventDispatchOrder()	java.util.List
commons-lang	0820c4c89	java.io.PrintWriter__write__1_8	dummy_path	text/translate/LookupTranslator.java	translate(CharSequence,int,Writer)	java.io.PrintWriter
commons-lang	0820c4c89	java.util.Map__get__1_100	dummy_path	lang3/concurrent/ConcurrentUtilsTest.java	testCreateIfAbsentKeyNotPresent()	java.util.Map
commons-lang	0820c4c89	java.util.Scanner__next__0_2	dummy_path	commons/lang3/ClassUtils.java	hierarchy(Class,Interfaces)	java.util.Scanner
commons-lang	0820c4c89	java.util.Map__get__1_101	dummy_path	lang3/concurrent/ConcurrentUtilsTest.java	testPutIfAbsentKeyPresent()	java.util.Map
commons-lang	0820c4c89	java.util.Iterator__next__0_111	dummy_path	commons/lang3/LocaleUtilsTest.java	assertLanguageByCountry(String,String[])	java.util.Iterator
commons-lang	0820c4c89	java.lang.Long__parseLong__1_2	dummy_path	lang3/math/NumberUtils.java	toLong(String,long)	java.lang.Long
bigtop	c9cb18fb	java.util.Scanner__next__0_3	dummy_path	products/cartesian/CartesianProductField.java	next()	java.util.Scanner
commons-lang	0820c4c89	java.util.Map__get__1_102	dummy_path	lang3/concurrent/Memoizer.java	compute(I)	java.util.Map
commons-lang	0820c4c89	java.util.Map__get__1_103	dummy_path	lang3/text/ExtendedMessageFormat.java	getFormat(String)	java.util.Map
commons-lang	0820c4c89	java.io.ObjectOutputStream__writeObject__1_4	dummy_path	commons/lang3/SerializationUtilsTest.java	testDeserializeBytes()	java.io.ObjectOutputStream
bigtop	c9cb18fb	java.util.Map__get__1_104	dummy_path	runtime/hadoop/ApiExaminer.java	ClassInfo()	java.util.Map
commons-lang	0820c4c89	java.util.Scanner__next__0_4	dummy_path	commons/lang3/ClassUtilsTest.java	testHierarchyIncludingInterfaces()	java.util.Scanner
commons-lang	0820c4c89	java.util.Map__get__1_105	dummy_path	commons/lang3/SerializationUtilsTest.java	testClone()	java.util.Map
commons-lang	0820c4c89	java.util.List__get__1_103	dummy_path	lang3/exception/ExceptionUtils.java	getRootCause(Throwable)	java.util.List
commons-lang	0820c4c89	java.io.ObjectOutputStream__writeObject__1_5	dummy_path	commons/lang3/SerializationUtilsTest.java	testDeserializeBytesOfNull()	java.io.ObjectOutputStream
commons-lang	0820c4c89	java.util.Map__get__1_106	dummy_path	lang3/reflect/TypeUtils.java	extractTypeArgumentsFrom(Map,TypeVariable[])	java.util.Map
